CAL_105502_P002_WD04	 2.3.7	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WD05	 2.3.15	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WD06	 6.2.6	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WD07	 7.3.2	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WD08	 2.3.3	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WD09	 1.2.6	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WD10	 6.2.2	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WD11	 7.3.6	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WD12	 2.3.11	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WE01	 9.1.14	2.Cathedral	Valley	Low	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P002_WE02	 1.1.6	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WE03	 2.1.14	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WE04	 4.1.14	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P002_WE05	 7.1.14	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WE06	 1.1.14	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WE08	 4.2.2	6.Canmore	S	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P002_WE09	 4.1.10	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P002_WE10	 3.2.10	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WE11	 1.2.10	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WE12	 3.1.14	3.Bell	Valley	Low	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WF01	 2.2.14	5.Cascade	Valley	Low	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WF02	 7.3.14	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WF03	 6.1.10	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WF04	 7.2.2	7.Yates	N	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WF05	 6.1.6	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WF06	 7.3.10	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WF07	 6.1.14	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WF08	 2.2.6	5.Cascade	Valley	Low	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WF09	 7.1.10	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P002_WF10	 8.3.2	1.Emerald	Valley	Low	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P002_WF11	 6.2.10	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WF12	 2.2.10	5.Cascade	Valley	Low	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WG01	 8.2.10	1.Emerald	N	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P002_WG02	 8.1.2	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P002_WG03	 3.3.14	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WG04	 8.1.6	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P002_WG05	 1.2.2	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WG06	 3.3.6	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WG07	 1.3.14	4.Norquay	Valley	Low	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WG08	 3.2.14	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WG09	 3.3.10	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WG10	 2.1.2	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P002_WG11	 3.3.2	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WG12	 6.3.14	8.Old Baldy	Valley	Low	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WH01	 1.3.2	4.Norquay	Valley	Low	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P002_WH02	 9.2.2	2.Cathedral	S	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P002_WH03	 3.2.6	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WH04	 4.3.14	6.Canmore	Valley	Low	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P002_WH05	 8.2.14	1.Emerald	N	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P002_WH06	 6.3.6	8.Old Baldy	Valley	Low	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WH07	 4.1.2	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P002_WH08	 3.2.2	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P002_WH09	 6.3.10	8.Old Baldy	Valley	Low	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WH10	 6.1.2	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P002_WH12	 4.1.6	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WA01	 8.1.3	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WA02	 9.3.7	2.Cathedral	N	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WA03	 7.2.5	7.Yates	N	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WA04	 1.3.7	4.Norquay	Valley	Low	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WA05	 7.3.15	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WA06	 3.2.15	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WA07	 8.2.15	1.Emerald	N	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WA08	 8.1.7	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WA09	 3.2.11	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WA10	 9.2.3	2.Cathedral	S	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WA11	 8.3.11	1.Emerald	Valley	Low	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WA12	 7.3.3	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WB01	 9.2.7	2.Cathedral	S	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WB02	 6.2.11	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WB03	 3.3.7	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WB04	 7.2.9	7.Yates	N	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WB05	 9.2.11	2.Cathedral	S	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WB06	 8.3.15	1.Emerald	Valley	Low	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WB07	 6.2.7	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WB08	 9.2.15	2.Cathedral	S	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WB09	 9.1.3	2.Cathedral	Valley	Low	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WB10	 6.2.3	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WB11	 7.2.11	7.Yates	N	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WB12	 6.2.15	8.Old Baldy	S	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WC01	 9.3.15	2.Cathedral	N	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WC02	 8.1.11	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WC03	 1.1.3	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WC04	 8.3.7	1.Emerald	Valley	Low	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WC05	 8.1.15	1.Emerald	S	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WC06	 2.1.11	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WC07	 7.3.7	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WC08	 1.1.15	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WC09	 3.3.3	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WC10	 8.2.3	1.Emerald	N	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WC11	 1.3.11	4.Norquay	Valley	Low	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WC12	 2.1.15	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WD01	 1.2.11	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WD02	 3.2.3	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WD03	 8.3.3	1.Emerald	Valley	Low	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WD04	 4.3.7	6.Canmore	Valley	Low	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WD05	 4.3.15	6.Canmore	Valley	Low	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WD06	 1.3.3	4.Norquay	Valley	Low	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WD07	 3.1.7	3.Bell	Valley	Low	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WD08	 4.3.3	6.Canmore	Valley	Low	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WD09	 6.3.3	8.Old Baldy	Valley	Low	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WD10	 7.1.7	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WD11	 7.1.15	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WD12	 3.1.11	3.Bell	Valley	Low	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WE01	 4.3.11	6.Canmore	Valley	Low	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WE02	 7.2.12	7.Yates	N	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WE03	 3.3.15	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WE04	 1.1.7	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WE05	 4.1.7	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WE06	 7.1.11	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WE07	 9.1.7	2.Cathedral	Valley	Low	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WE08	 7.3.11	7.Yates	Valley	Low	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WE09	 4.1.3	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WE10	 1.2.15	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WE11	 3.3.11	3.Bell	S	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WF01	 9.3.3	2.Cathedral	N	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WF02	 1.2.3	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WF03	 2.1.7	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WF04	 9.3.11	2.Cathedral	N	High	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WF05	 1.2.7	4.Norquay	S	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WF06	 3.2.7	3.Bell	N	High	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WF07	 1.1.11	4.Norquay	N	High	-115.586944	51.190178	81	127	89	70	7.400000095	18.39999962	6.599999905	-5	-4.5	4.599999905	-5.5	-16	0.0772
CAL_105502_P003_WF08	 2.3.16	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WF09	 2.2.7	5.Cascade	Valley	Low	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WF10	 6.1.7	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WF11	 6.1.15	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WF12	 2.3.12	5.Cascade	S	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WG01	 3.1.15	3.Bell	Valley	Low	-116.024544	51.305969	158	182	118	187	5.699999809	17.60000038	6	-6	-5.099999905	4.199999809	-5.900000095	-17.10000038	0.548
CAL_105502_P003_WG02	 6.3.15	8.Old Baldy	Valley	Low	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WG03	 9.1.11	2.Cathedral	Valley	Low	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
CAL_105502_P003_WG04	 6.1.3	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WG05	 7.1.3	7.Yates	S	High	-115.053825	51.038728	118	213	177	93	9.100000381	19.5	7.800000191	-3.599999905	-3.400000095	5.599999905	-4.800000191	-15.10000038	0.0617
CAL_105502_P003_WG06	 4.1.15	6.Canmore	N	High	-115.329208	51.050556	98	183	144	88	7.800000191	18.29999924	6.5	-4.800000191	-4.400000095	4.800000191	-5.5	-16	0.121
CAL_105502_P003_WG07	 6.1.11	8.Old Baldy	N	High	-115.131753	50.892411	107	187	161	113	7.699999809	18.10000038	6.099999905	-5	-4.400000095	4.900000095	-5.800000191	-15.89999962	0.322
CAL_105502_P003_WG08	 2.1.3	5.Cascade	N	High	-115.504167	51.248633	108	163	111	102	7	17.79999924	6.099999905	-5.199999809	-4.699999809	4.5	-5.800000191	-16.29999924	0.111
CAL_105502_P003_WG09	 8.2.7	1.Emerald	N	High	-116.540603	51.435322	204	247	137	262	5.099999905	16.89999962	5.5	-6.199999809	-4.800000191	4.300000191	-5.699999809	-15.80000019	0.82
CAL_105502_P003_WG10	 9.1.15	2.Cathedral	Valley	Low	-116.327133	51.445664	297	291	200	350	2.200000048	14.30000019	3.299999952	-7.800000191	-5.5	3.700000048	-6.699999809	-16.60000038	0.873
